"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00103013","3.0","ERS1138902","MGYS00001556","metagenomic",,"ERR1398103",
"MGYA00114360","3.0","ERS199185","MGYS00001705","metagenomic",,"ERR209541",
"MGYA00114955","3.0","ERS199380","MGYS00001705","metagenomic",,"ERR209868",
"MGYA00102890","3.0","ERS1138742","MGYS00001556","metagenomic",,"ERR1398206",
"MGYA00114109","3.0","ERS199321","MGYS00001705","metagenomic",,"ERR209763",
"MGYA00096064","3.0","ERS1069660","MGYS00001420","metagenomic",,"ERR1297792",
"MGYA00113898","3.0","ERS199127","MGYS00001705","metagenomic",,"ERR209432",
"MGYA00128878","3.0","ERS473290","MGYS00001799","metagenomic",,"ERR525955",
"MGYA00129004","3.0","ERS473141","MGYS00001799","metagenomic",,"ERR525806",
"MGYA00114149","3.0","ERS199045","MGYS00001705","metagenomic",,"ERR209161",
"MGYA00067569","3.0","ERS1202881","MGYS00001143","metagenomic",,"ERR1474583",
"MGYA00113741","3.0","ERS199130","MGYS00001705","metagenomic",,"ERR209446",
"MGYA00114862","3.0","ERS199189","MGYS00001705","metagenomic",,"ERR209548",
"MGYA00095896","3.0","ERS1069681","MGYS00001420","metagenomic",,"ERR1297698",
"MGYA00071214","3.0","ERS1336017","MGYS00001209","metagenomic",,"ERR1611389",
"MGYA00114766","3.0","ERS199085","MGYS00001705","metagenomic",,"ERR209242",
"MGYA00115081","3.0","ERS199292","MGYS00001705","metagenomic",,"ERR209713",
"MGYA00113783","3.0","ERS199082","MGYS00001705","metagenomic",,"ERR209236",
"MGYA00114550","3.0","ERS199337","MGYS00001705","metagenomic",,"ERR209791",
"MGYA00114422","3.0","ERS199318","MGYS00001705","metagenomic",,"ERR209757",
"MGYA00128889","3.0","ERS473031","MGYS00001799","metagenomic",,"ERR525696",
"MGYA00114060","3.0","ERS199101","MGYS00001705","metagenomic",,"ERR209319",
"MGYA00113551","3.0","ERS199091","MGYS00001705","metagenomic",,"ERR209264",
"MGYA00103042","3.0","ERS1138803","MGYS00001556","metagenomic",,"ERR1398150",
"MGYA00114695","3.0","ERS199200","MGYS00001705","metagenomic",,"ERR209566",
"MGYA00114652","3.0","ERS199066","MGYS00001705","metagenomic",,"ERR209203",
"MGYA00114216","3.0","ERS199033","MGYS00001705","metagenomic",,"ERR209136",
"MGYA00095845","3.0","ERS1069671","MGYS00001420","metagenomic",,"ERR1297679",
"MGYA00128930","3.0","ERS473291","MGYS00001799","metagenomic",,"ERR525956",
"MGYA00115027","3.0","ERS199114","MGYS00001705","metagenomic",,"ERR209383",
"MGYA00114994","3.0","ERS199388","MGYS00001705","metagenomic",,"ERR209894",
"MGYA00096106","3.0","ERS1069679","MGYS00001420","metagenomic",,"ERR1297713",
"MGYA00128686","3.0","ERS473417","MGYS00001799","metagenomic",,"ERR526082",
"MGYA00095858","3.0","ERS1069673","MGYS00001420","metagenomic",,"ERR1297671",
"MGYA00114019","3.0","ERS199251","MGYS00001705","metagenomic",,"ERR209648",
"MGYA00114810","3.0","ERS199174","MGYS00001705","metagenomic",,"ERR209525",
"MGYA00084499","3.0","ERS1240058","MGYS00001303","metagenomic",,"ERR1659119",
"MGYA00128994","3.0","ERS473109","MGYS00001799","metagenomic",,"ERR525774",
"MGYA00128907","3.0","ERS473299","MGYS00001799","metagenomic",,"ERR525964",
"MGYA00114659","3.0","ERS199103","MGYS00001705","metagenomic",,"ERR209331",
"MGYA00114568","3.0","ERS199239","MGYS00001705","metagenomic",,"ERR209624",
"MGYA00114230","3.0","ERS199116","MGYS00001705","metagenomic",,"ERR209388",
"MGYA00128747","3.0","ERS473316","MGYS00001799","metagenomic",,"ERR525981",
"MGYA00102991","3.0","ERS1138866","MGYS00001556","metagenomic",,"ERR1398162",
"MGYA00128995","3.0","ERS473194","MGYS00001799","metagenomic",,"ERR525859",
"MGYA00128824","3.0","ERS473147","MGYS00001799","metagenomic",,"ERR525812",
"MGYA00096108","3.0","ERS1069687","MGYS00001420","metagenomic",,"ERR1297822",
"MGYA00114960","3.0","ERS199100","MGYS00001705","metagenomic",,"ERR209310",
"MGYA00128630","3.0","ERS473328","MGYS00001799","metagenomic",,"ERR525993",
"MGYA00129005","3.0","ERS473124","MGYS00001799","metagenomic",,"ERR525789",
"MGYA00129010","3.0","ERS473287","MGYS00001799","metagenomic",,"ERR525952",
"MGYA00114461","3.0","ERS199184","MGYS00001705","metagenomic",,"ERR209543",
"MGYA00128909","3.0","ERS473061","MGYS00001799","metagenomic",,"ERR525726",
"MGYA00084479","3.0","ERS1240067","MGYS00001303","metagenomic",,"ERR1659118",
"MGYA00114590","3.0","ERS199039","MGYS00001705","metagenomic",,"ERR209148",
"MGYA00114383","3.0","ERS199354","MGYS00001705","metagenomic",,"ERR209824",
"MGYA00128760","3.0","ERS473076","MGYS00001799","metagenomic",,"ERR525741",
"MGYA00114388","3.0","ERS199083","MGYS00001705","metagenomic",,"ERR209237",
"MGYA00129001","3.0","ERS473249","MGYS00001799","metagenomic",,"ERR525914",
"MGYA00128659","3.0","ERS473391","MGYS00001799","metagenomic",,"ERR526056",
"MGYA00096092","3.0","ERS1069667","MGYS00001420","metagenomic",,"ERR1297711",
"MGYA00084476","3.0","ERS1374928","MGYS00001303","metagenomic",,"ERR1681540",
"MGYA00128685","3.0","ERS473161","MGYS00001799","metagenomic",,"ERR525826",
"MGYA00128916","3.0","ERS473301","MGYS00001799","metagenomic",,"ERR525966",
"MGYA00115125","3.0","ERS199207","MGYS00001705","metagenomic",,"ERR209579",
"MGYA00113790","3.0","ERS199113","MGYS00001705","metagenomic",,"ERR209380",
"MGYA00095884","3.0","ERS1069661","MGYS00001420","metagenomic",,"ERR1297701",
"MGYA00114289","3.0","ERS199088","MGYS00001705","metagenomic",,"ERR209253",
"MGYA00114207","3.0","ERS199052","MGYS00001705","metagenomic",,"ERR209174",
"MGYA00102899","3.0","ERS1138898","MGYS00001556","metagenomic",,"ERR1398107",
"MGYA00114138","3.0","ERS199270","MGYS00001705","metagenomic",,"ERR209672",
"MGYA00114386","3.0","ERS199095","MGYS00001705","metagenomic",,"ERR210142",
"MGYA00129000","3.0","ERS473416","MGYS00001799","metagenomic",,"ERR526081",
"MGYA00096998","3.0","ERS1509317","MGYS00001442","metagenomic",,"ERR1809129",
"MGYA00096075","3.0","ERS1069647","MGYS00001420","metagenomic",,"ERR1297753",
"MGYA00128898","3.0","ERS473320","MGYS00001799","metagenomic",,"ERR525985",
"MGYA00096180","3.0","ERS1069691","MGYS00001420","metagenomic",,"ERR1297678",
"MGYA00102916","3.0","ERS1138852","MGYS00001556","metagenomic",,"ERR1398125",
"MGYA00095999","3.0","ERS1069640","MGYS00001420","metagenomic",,"ERR1297680",
"MGYA00071231","3.0","ERS1336026","MGYS00001209","metagenomic",,"ERR1611398",
"MGYA00128952","3.0","ERS473087","MGYS00001799","metagenomic",,"ERR525752",
"MGYA00096985","3.0","ERS1509315","MGYS00001442","metagenomic",,"ERR1809123",
"MGYA00114155","3.0","ERS199313","MGYS00001705","metagenomic",,"ERR209749",
"MGYA00113726","3.0","ERS199206","MGYS00001705","metagenomic",,"ERR209578",
"MGYA00113902","3.0","ERS199255","MGYS00001705","metagenomic",,"ERR209656",
"MGYA00114700","3.0","ERS199038","MGYS00001705","metagenomic",,"ERR209147",
"MGYA00113769","3.0","ERS199063","MGYS00001705","metagenomic",,"ERR209196",
"MGYA00128830","3.0","ERS473404","MGYS00001799","metagenomic",,"ERR526069",
"MGYA00114489","3.0","ERS199263","MGYS00001705","metagenomic",,"ERR209665",
"MGYA00102907","3.0","ERS1138875","MGYS00001556","metagenomic",,"ERR1398254",
"MGYA00128647","3.0","ERS473062","MGYS00001799","metagenomic",,"ERR525727",
"MGYA00128802","3.0","ERS473419","MGYS00001799","metagenomic",,"ERR526084",
"MGYA00102928","3.0","ERS1138876","MGYS00001556","metagenomic",,"ERR1398143",
"MGYA00113664","3.0","ERS199290","MGYS00001705","metagenomic",,"ERR209708",
"MGYA00128806","3.0","ERS473092","MGYS00001799","metagenomic",,"ERR525757",
"MGYA00096214","3.0","ERS1069684","MGYS00001420","metagenomic",,"ERR1297833",
"MGYA00128735","3.0","ERS473268","MGYS00001799","metagenomic",,"ERR525933",
"MGYA00114904","3.0","ERS199220","MGYS00001705","metagenomic",,"ERR209602",
"MGYA00071178","3.0","ERS1324499","MGYS00001208","metagenomic",,"ERR1600439",
"MGYA00113496","3.0","ERS199108","MGYS00001705","metagenomic",,"ERR209356",
"MGYA00102871","3.0","ERS1138935","MGYS00001556","metagenomic",,"ERR1398221",
"MGYA00114243","3.0","ERS199238","MGYS00001705","metagenomic",,"ERR209623",
"MGYA00114918","3.0","ERS199391","MGYS00001705","metagenomic",,"ERR209898",
"MGYA00113967","3.0","ERS199329","MGYS00001705","metagenomic",,"ERR209778",
"MGYA00114271","3.0","ERS199310","MGYS00001705","metagenomic",,"ERR209744",
"MGYA00102938","3.0","ERS1138908","MGYS00001556","metagenomic",,"ERR1398258",
"MGYA00102978","3.0","ERS1138887","MGYS00001556","metagenomic",,"ERR1398090",
"MGYA00115063","3.0","ERS199260","MGYS00001705","metagenomic",,"ERR209662",
"MGYA00113583","3.0","ERS199387","MGYS00001705","metagenomic",,"ERR209889",
"MGYA00128881","3.0","ERS473201","MGYS00001799","metagenomic",,"ERR525866",
"MGYA00128691","3.0","ERS473149","MGYS00001799","metagenomic",,"ERR525814",
"MGYA00114466","3.0","ERS199340","MGYS00001705","metagenomic",,"ERR209797",
"MGYA00102874","3.0","ERS1138890","MGYS00001556","metagenomic",,"ERR1398116",
"MGYA00102967","3.0","ERS1138868","MGYS00001556","metagenomic",,"ERR1398220",
"MGYA00102997","3.0","ERS1138775","MGYS00001556","metagenomic",,"ERR1398114",
"MGYA00128671","3.0","ERS473196","MGYS00001799","metagenomic",,"ERR525861",
"MGYA00114861","3.0","ERS199097","MGYS00001705","metagenomic",,"ERR209298",
"MGYA00103041","3.0","ERS1138788","MGYS00001556","metagenomic",,"ERR1398193",
"MGYA00113740","3.0","ERS199025","MGYS00001705","metagenomic",,"ERR209121",
"MGYA00113580","3.0","ERS199203","MGYS00001705","metagenomic",,"ERR209572",
"MGYA00128764","3.0","ERS473035","MGYS00001799","metagenomic",,"ERR525700",
"MGYA00128755","3.0","ERS473354","MGYS00001799","metagenomic",,"ERR526019",
"MGYA00095908","3.0","ERS1069643","MGYS00001420","metagenomic",,"ERR1297818",
"MGYA00128663","3.0","ERS473047","MGYS00001799","metagenomic",,"ERR525712",
"MGYA00113780","3.0","ERS199130","MGYS00001705","metagenomic",,"ERR209443",
"MGYA00113891","3.0","ERS199045","MGYS00001705","metagenomic",,"ERR209160",
"MGYA00095930","3.0","ERS1069649","MGYS00001420","metagenomic",,"ERR1297829",
"MGYA00103049","3.0","ERS1138798","MGYS00001556","metagenomic",,"ERR1398155",
"MGYA00102988","3.0","ERS1138899","MGYS00001556","metagenomic",,"ERR1398163",
"MGYA00096071","3.0","ERS1069689","MGYS00001420","metagenomic",,"ERR1297774",
"MGYA00128915","3.0","ERS473233","MGYS00001799","metagenomic",,"ERR525898",
"MGYA00113486","3.0","ERS199118","MGYS00001705","metagenomic",,"ERR209397",
"MGYA00128809","3.0","ERS473339","MGYS00001799","metagenomic",,"ERR526004",
"MGYA00114066","3.0","ERS199371","MGYS00001705","metagenomic",,"ERR209853",
"MGYA00113465","3.0","ERS199295","MGYS00001705","metagenomic",,"ERR209716",
"MGYA00067621","3.0","SRS511709","MGYS00001174","metagenomic",,"SRR1044032",
"MGYA00114939","3.0","ERS199187","MGYS00001705","metagenomic",,"ERR209544",
"MGYA00128912","3.0","ERS473210","MGYS00001799","metagenomic",,"ERR525875",
"MGYA00114137","3.0","ERS199110","MGYS00001705","metagenomic",,"ERR209364",
"MGYA00089081","3.0","ERS1462085","MGYS00001342","metagenomic",,"ERR1744186",
"MGYA00114850","3.0","ERS199352","MGYS00001705","metagenomic",,"ERR209818",
"MGYA00114078","3.0","ERS199141","MGYS00001705","metagenomic",,"ERR209461",
"MGYA00113993","3.0","ERS199218","MGYS00001705","metagenomic",,"ERR209596",
"MGYA00103039","3.0","ERS1138825","MGYS00001556","metagenomic",,"ERR1398183",
"MGYA00114306","3.0","ERS199036","MGYS00001705","metagenomic",,"ERR209143",
"MGYA00071236","3.0","ERS1336036","MGYS00001209","metagenomic",,"ERR1611408",
"MGYA00103054","3.0","ERS1138768","MGYS00001556","metagenomic",,"ERR1398089",
"MGYA00103002","3.0","ERS1138857","MGYS00001556","metagenomic",,"ERR1398177",
